SITE_ID,DESCRIPTION,MONTHS,YEARS,HOURS,SATURDAY,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,21,2,1,3,3,5,3,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,22,1,3,2,1,2,2,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",April    ,2020,23,1,0,1,1,1,1,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,0,1,0,0,1,1,0,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,1,0,0,0,0,0,1,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,2,0,0,0,0,1,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,3,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,4,1,0,1,1,2,0,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,5,2,2,2,3,9,3,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,6,12,14,9,15,13,18,12
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,7,41,35,20,30,33,34,31
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,8,49,45,29,31,29,32,27
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,9,51,53,27,18,19,19,25
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,10,57,58,25,13,11,13,16
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,11,32,35,18,10,9,9,10
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,12,25,35,17,11,11,10,8
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,13,21,26,17,9,11,9,15
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,14,16,21,13,8,6,5,10
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,15,17,24,10,10,10,9,9
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,16,22,30,22,19,23,16,18
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,17,29,32,26,30,30,26,24
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,18,16,19,23,28,24,24,27
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,19,5,4,8,12,15,9,7
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,20,1,2,3,3,7,3,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,21,1,1,3,3,5,2,4
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,22,1,1,2,1,4,2,2
40,"South-East Freeway Bikeway, Upper Mount Gravatt",May      ,2020,23,0,1,2,1,2,1,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,0,1,1,0,0,0,1,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,1,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,2,0,0,0,0,0,1,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,3,0,0,0,0,0,0,0
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,4,1,0,1,0,1,1,1
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,5,2,2,3,5,6,4,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,6,11,13,9,13,13,20,15
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,7,33,24,23,40,29,28,28
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,8,46,37,31,41,25,30,25
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,9,38,30,20,21,19,20,25
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,10,50,43,14,12,17,15,19
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,11,44,27,12,13,13,14,19
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,12,29,24,15,12,11,12,14
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,13,22,15,13,9,10,15,14
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,14,18,8,14,7,11,8,9
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,15,22,13,13,11,8,9,12
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,16,26,19,20,20,13,15,16
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,17,27,18,29,34,25,26,30
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,18,10,12,32,35,27,32,21
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,19,5,3,14,12,10,9,9
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,20,2,2,5,2,6,3,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,21,3,1,3,3,2,2,3
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,22,1,1,1,2,1,1,6
40,"South-East Freeway Bikeway, Upper Mount Gravatt",June     ,2020,23,1,0,0,1,1,0,1
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,0,0,0,1,0,0,1,0
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,1,0,0,0,1,0,0,0
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,2,0,0,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,3,0,0,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,4,0,0,0,1,0,0,0
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,5,2,4,3,3,3,3,3
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,6,10,13,10,12,14,12,9
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,7,18,19,20,22,20,15,14
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,8,6,15,11,13,6,16,9
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,9,6,5,8,6,8,7,5
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,10,5,13,7,3,1,2,3
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,11,5,5,3,3,2,2,2
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,12,3,3,2,2,2,1,2
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,13,2,3,2,1,2,1,3
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,14,2,1,2,0,2,0,1
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,15,2,3,3,2,2,2,1
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,16,4,2,4,5,5,3,5
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,17,5,2,7,9,11,9,9
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,18,4,5,14,14,17,16,11
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,19,2,1,9,12,13,7,8
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,20,0,1,1,4,2,2,3
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,21,0,1,1,1,0,2,1
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,22,0,0,0,1,0,1,1
41,"Centenary Freeway Bikeway, Sumner",January  ,2020,23,0,0,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,0,0,1,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,1,0,0,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,2,0,1,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,3,0,0,0,0,0,1,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,4,0,0,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,5,1,3,1,2,2,1,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,6,20,13,9,13,16,8,7
41,"Centenary Freeway Bikeway, Sumner",February ,2020,7,22,14,14,22,24,10,14
41,"Centenary Freeway Bikeway, Sumner",February ,2020,8,19,11,8,19,15,6,10
41,"Centenary Freeway Bikeway, Sumner",February ,2020,9,10,10,6,4,6,2,1
41,"Centenary Freeway Bikeway, Sumner",February ,2020,10,8,8,2,4,1,0,1
41,"Centenary Freeway Bikeway, Sumner",February ,2020,11,2,5,2,4,1,1,3
41,"Centenary Freeway Bikeway, Sumner",February ,2020,12,1,6,3,3,2,0,3
41,"Centenary Freeway Bikeway, Sumner",February ,2020,13,4,4,3,2,2,1,2
41,"Centenary Freeway Bikeway, Sumner",February ,2020,14,1,1,4,0,2,1,2
41,"Centenary Freeway Bikeway, Sumner",February ,2020,15,5,3,2,2,1,2,3
41,"Centenary Freeway Bikeway, Sumner",February ,2020,16,3,2,5,5,5,4,5
41,"Centenary Freeway Bikeway, Sumner",February ,2020,17,6,2,6,10,9,5,8
41,"Centenary Freeway Bikeway, Sumner",February ,2020,18,7,1,18,19,17,10,12
41,"Centenary Freeway Bikeway, Sumner",February ,2020,19,2,1,7,9,10,3,5
41,"Centenary Freeway Bikeway, Sumner",February ,2020,20,1,1,1,1,1,0,1
41,"Centenary Freeway Bikeway, Sumner",February ,2020,21,0,1,1,1,1,1,1
41,"Centenary Freeway Bikeway, Sumner",February ,2020,22,0,1,1,1,1,0,0
41,"Centenary Freeway Bikeway, Sumner",February ,2020,23,1,0,0,0,0,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,0,0,3,0,0,0,0,1
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,1,0,1,0,1,3,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,2,0,2,0,0,1,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,3,0,1,0,1,1,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,4,2,2,1,4,0,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,5,1,3,2,2,1,3,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,6,8,8,8,6,8,12,13
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,7,22,28,19,22,6,24,13
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,8,21,27,6,12,6,22,16
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,9,14,10,2,1,8,12,6
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,10,13,8,1,2,5,1,3
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,11,7,13,2,1,3,6,1
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,12,5,3,3,1,2,1,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,13,4,4,2,5,5,0,2
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,14,0,2,1,0,0,1,1
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,15,0,5,2,3,3,2,1
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,16,2,5,4,4,3,6,5
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,17,3,5,9,11,14,12,5
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,18,1,8,8,13,26,22,10
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,19,0,1,4,12,11,8,4
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,20,0,2,1,1,1,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,21,0,0,1,0,1,0,0
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,22,0,1,0,1,0,0,1
41,"Centenary Freeway Bikeway, Sumner",March    ,2020,23,0,0,1,1,1,0,0
6085,Boondall (CMU-6085),January  ,2020,0,1,1,0,0,1,1,1
6085,Boondall (CMU-6085),January  ,2020,1,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),January  ,2020,2,0,0,1,0,0,0,0
6085,Boondall (CMU-6085),January  ,2020,3,1,0,0,0,0,0,0
6085,Boondall (CMU-6085),January  ,2020,4,1,0,0,1,0,1,2
6085,Boondall (CMU-6085),January  ,2020,5,4,4,8,8,9,7,8
6085,Boondall (CMU-6085),January  ,2020,6,36,49,34,39,43,37,37
6085,Boondall (CMU-6085),January  ,2020,7,98,120,74,75,72,82,70
6085,Boondall (CMU-6085),January  ,2020,8,99,138,81,38,46,53,41
6085,Boondall (CMU-6085),January  ,2020,9,86,127,55,38,37,29,29
6085,Boondall (CMU-6085),January  ,2020,10,51,77,28,15,22,28,21
6085,Boondall (CMU-6085),January  ,2020,11,21,31,23,12,14,15,15
6085,Boondall (CMU-6085),January  ,2020,12,14,23,13,5,8,8,7
6085,Boondall (CMU-6085),January  ,2020,13,11,11,9,7,5,8,5
6085,Boondall (CMU-6085),January  ,2020,14,7,10,4,5,6,6,6
6085,Boondall (CMU-6085),January  ,2020,15,7,9,7,9,6,4,7
6085,Boondall (CMU-6085),January  ,2020,16,12,12,11,8,10,10,11
6085,Boondall (CMU-6085),January  ,2020,17,19,17,26,17,28,21,19
6085,Boondall (CMU-6085),January  ,2020,18,16,10,21,25,23,28,21
6085,Boondall (CMU-6085),January  ,2020,19,5,5,10,14,16,15,10
6085,Boondall (CMU-6085),January  ,2020,20,2,2,3,4,11,7,4
6085,Boondall (CMU-6085),January  ,2020,21,1,2,1,2,8,1,1
6085,Boondall (CMU-6085),January  ,2020,22,0,0,1,1,0,1,1
6085,Boondall (CMU-6085),January  ,2020,23,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),February ,2020,0,1,1,0,0,1,0,1
6085,Boondall (CMU-6085),February ,2020,1,1,0,0,0,0,1,0
6085,Boondall (CMU-6085),February ,2020,2,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),February ,2020,3,0,0,0,0,0,1,0
6085,Boondall (CMU-6085),February ,2020,4,1,0,1,0,0,0,1
6085,Boondall (CMU-6085),February ,2020,5,7,4,7,7,7,3,6
6085,Boondall (CMU-6085),February ,2020,6,44,41,30,36,33,15,27
6085,Boondall (CMU-6085),February ,2020,7,138,162,41,69,56,30,42
6085,Boondall (CMU-6085),February ,2020,8,135,169,31,46,26,20,32
6085,Boondall (CMU-6085),February ,2020,9,106,154,18,32,14,14,23
6085,Boondall (CMU-6085),February ,2020,10,60,91,16,16,11,15,20
6085,Boondall (CMU-6085),February ,2020,11,37,40,12,17,11,12,14
6085,Boondall (CMU-6085),February ,2020,12,21,16,7,8,5,9,10
6085,Boondall (CMU-6085),February ,2020,13,17,12,4,6,2,6,5
6085,Boondall (CMU-6085),February ,2020,14,11,6,4,5,3,6,6
6085,Boondall (CMU-6085),February ,2020,15,13,8,4,3,2,2,9
6085,Boondall (CMU-6085),February ,2020,16,11,13,7,9,5,7,11
6085,Boondall (CMU-6085),February ,2020,17,15,19,19,15,20,10,28
6085,Boondall (CMU-6085),February ,2020,18,12,19,28,20,22,12,22
6085,Boondall (CMU-6085),February ,2020,19,8,7,12,10,7,11,8
6085,Boondall (CMU-6085),February ,2020,20,1,3,4,6,3,1,3
6085,Boondall (CMU-6085),February ,2020,21,2,2,1,3,4,2,2
6085,Boondall (CMU-6085),February ,2020,22,1,0,1,0,1,0,2
6085,Boondall (CMU-6085),February ,2020,23,0,0,0,0,0,0,1
6085,Boondall (CMU-6085),March    ,2020,0,2,1,0,0,1,1,1
6085,Boondall (CMU-6085),March    ,2020,1,1,0,0,1,1,0,1
6085,Boondall (CMU-6085),March    ,2020,2,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),March    ,2020,3,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),March    ,2020,4,1,1,1,1,0,0,0
6085,Boondall (CMU-6085),March    ,2020,5,4,3,6,6,5,8,8
6085,Boondall (CMU-6085),March    ,2020,6,25,31,32,37,34,35,32
6085,Boondall (CMU-6085),March    ,2020,7,107,154,46,86,52,75,56
6085,Boondall (CMU-6085),March    ,2020,8,136,194,37,54,41,64,37
6085,Boondall (CMU-6085),March    ,2020,9,121,165,23,30,21,30,30
6085,Boondall (CMU-6085),March    ,2020,10,78,121,19,25,20,36,21
6085,Boondall (CMU-6085),March    ,2020,11,45,50,13,14,19,19,15
6085,Boondall (CMU-6085),March    ,2020,12,27,32,12,10,14,13,14
6085,Boondall (CMU-6085),March    ,2020,13,16,22,5,11,10,8,5
6085,Boondall (CMU-6085),March    ,2020,14,15,14,7,6,7,3,8
6085,Boondall (CMU-6085),March    ,2020,15,11,12,6,8,10,9,8
6085,Boondall (CMU-6085),March    ,2020,16,17,25,12,12,15,14,13
6085,Boondall (CMU-6085),March    ,2020,17,26,43,23,27,23,30,21
6085,Boondall (CMU-6085),March    ,2020,18,21,23,23,33,39,32,15
6085,Boondall (CMU-6085),March    ,2020,19,4,4,11,13,14,16,9
6085,Boondall (CMU-6085),March    ,2020,20,1,1,2,6,4,3,2
6085,Boondall (CMU-6085),March    ,2020,21,2,3,2,11,3,2,0
6085,Boondall (CMU-6085),March    ,2020,22,1,0,0,1,1,0,0
6085,Boondall (CMU-6085),March    ,2020,23,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),April    ,2020,0,1,2,0,0,1,1,1
6085,Boondall (CMU-6085),April    ,2020,1,1,0,0,1,1,0,0
6085,Boondall (CMU-6085),April    ,2020,2,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),April    ,2020,3,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),April    ,2020,4,1,1,1,1,1,1,1
6085,Boondall (CMU-6085),April    ,2020,5,6,3,5,8,5,7,6
6085,Boondall (CMU-6085),April    ,2020,6,33,29,36,56,47,48,37
6085,Boondall (CMU-6085),April    ,2020,7,162,148,94,129,113,122,110
6085,Boondall (CMU-6085),April    ,2020,8,238,221,100,105,104,110,113
6085,Boondall (CMU-6085),April    ,2020,9,214,203,95,63,61,60,80
6085,Boondall (CMU-6085),April    ,2020,10,139,165,65,40,48,50,70
6085,Boondall (CMU-6085),April    ,2020,11,100,111,56,28,38,32,51
6085,Boondall (CMU-6085),April    ,2020,12,50,76,33,22,25,25,30
6085,Boondall (CMU-6085),April    ,2020,13,38,31,23,17,16,14,20
6085,Boondall (CMU-6085),April    ,2020,14,23,33,17,14,15,12,18
6085,Boondall (CMU-6085),April    ,2020,15,23,33,13,18,18,17,23
6085,Boondall (CMU-6085),April    ,2020,16,41,54,34,31,33,29,33
6085,Boondall (CMU-6085),April    ,2020,17,42,65,51,53,61,54,46
6085,Boondall (CMU-6085),April    ,2020,18,31,35,35,39,38,44,34
6085,Boondall (CMU-6085),April    ,2020,19,6,8,7,18,16,11,13
6085,Boondall (CMU-6085),April    ,2020,20,1,3,4,10,6,1,5
6085,Boondall (CMU-6085),April    ,2020,21,2,3,4,5,5,2,1
6085,Boondall (CMU-6085),April    ,2020,22,2,0,1,1,2,2,0
6085,Boondall (CMU-6085),April    ,2020,23,1,0,0,1,0,0,0
6085,Boondall (CMU-6085),May      ,2020,0,1,2,1,0,0,1,1
6085,Boondall (CMU-6085),May      ,2020,1,1,2,1,0,1,1,1
6085,Boondall (CMU-6085),May      ,2020,2,0,1,0,0,0,0,0
6085,Boondall (CMU-6085),May      ,2020,3,1,1,0,0,0,0,0
6085,Boondall (CMU-6085),May      ,2020,4,1,2,1,1,1,1,1
6085,Boondall (CMU-6085),May      ,2020,5,2,2,2,5,5,6,5
6085,Boondall (CMU-6085),May      ,2020,6,23,22,25,37,42,39,37
6085,Boondall (CMU-6085),May      ,2020,7,124,91,48,82,100,80,72
6085,Boondall (CMU-6085),May      ,2020,8,186,179,60,93,70,98,68
6085,Boondall (CMU-6085),May      ,2020,9,192,182,78,50,46,55,55
6085,Boondall (CMU-6085),May      ,2020,10,151,157,62,32,38,48,49
6085,Boondall (CMU-6085),May      ,2020,11,96,98,51,29,38,30,42
6085,Boondall (CMU-6085),May      ,2020,12,56,74,46,32,28,24,28
6085,Boondall (CMU-6085),May      ,2020,13,41,53,34,23,17,22,20
6085,Boondall (CMU-6085),May      ,2020,14,34,38,23,18,16,15,22
6085,Boondall (CMU-6085),May      ,2020,15,31,50,23,21,17,15,25
6085,Boondall (CMU-6085),May      ,2020,16,42,47,32,25,31,21,30
6085,Boondall (CMU-6085),May      ,2020,17,44,47,44,48,50,32,39
6085,Boondall (CMU-6085),May      ,2020,18,10,23,28,34,27,24,20
6085,Boondall (CMU-6085),May      ,2020,19,5,6,9,13,10,9,5
6085,Boondall (CMU-6085),May      ,2020,20,3,1,4,10,4,4,2
6085,Boondall (CMU-6085),May      ,2020,21,3,2,1,5,4,3,1
6085,Boondall (CMU-6085),May      ,2020,22,1,0,0,0,2,1,0
6085,Boondall (CMU-6085),May      ,2020,23,3,0,0,0,0,0,0
6085,Boondall (CMU-6085),June     ,2020,0,1,0,0,0,0,1,1
6085,Boondall (CMU-6085),June     ,2020,1,1,0,0,2,0,1,1
6085,Boondall (CMU-6085),June     ,2020,2,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),June     ,2020,3,0,0,0,0,0,0,0
6085,Boondall (CMU-6085),June     ,2020,4,0,0,0,1,0,0,0
6085,Boondall (CMU-6085),June     ,2020,5,3,2,4,1,3,1,4
6085,Boondall (CMU-6085),June     ,2020,6,26,10,24,38,22,22,28
6085,Boondall (CMU-6085),June     ,2020,7,88,54,38,60,34,47,56
6085,Boondall (CMU-6085),June     ,2020,8,143,108,36,66,32,65,40
6085,Boondall (CMU-6085),June     ,2020,9,159,123,38,33,25,31,39
6085,Boondall (CMU-6085),June     ,2020,10,121,106,29,34,29,44,48
6085,Boondall (CMU-6085),June     ,2020,11,81,83,32,24,29,29,33
6085,Boondall (CMU-6085),June     ,2020,12,56,67,29,24,30,21,31
6085,Boondall (CMU-6085),June     ,2020,13,38,42,22,19,20,23,25
6085,Boondall (CMU-6085),June     ,2020,14,36,32,13,11,17,21,23
6085,Boondall (CMU-6085),June     ,2020,15,33,27,21,12,14,16,24
6085,Boondall (CMU-6085),June     ,2020,16,38,33,22,21,23,20,26
6085,Boondall (CMU-6085),June     ,2020,17,32,23,33,32,33,35,36
6085,Boondall (CMU-6085),June     ,2020,18,18,10,26,26,31,25,19
6085,Boondall (CMU-6085),June     ,2020,19,5,3,10,9,14,11,6
6085,Boondall (CMU-6085),June     ,2020,20,1,1,2,10,5,2,1
6085,Boondall (CMU-6085),June     ,2020,21,1,0,0,8,2,1,1
6085,Boondall (CMU-6085),June     ,2020,22,0,0,0,1,5,1,1
6085,Boondall (CMU-6085),June     ,2020,23,0,0,0,0,0,0,1
6086,Deagon Wetland (CMU-6086),January  ,2020,0,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),January  ,2020,1,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),January  ,2020,2,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),January  ,2020,3,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),January  ,2020,4,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),January  ,2020,5,2,2,5,3,3,4,3
6086,Deagon Wetland (CMU-6086),January  ,2020,6,11,12,9,12,14,11,11
6086,Deagon Wetland (CMU-6086),January  ,2020,7,43,55,30,21,23,26,21
6086,Deagon Wetland (CMU-6086),January  ,2020,8,49,55,32,15,22,14,26
6086,Deagon Wetland (CMU-6086),January  ,2020,9,26,46,26,11,19,10,12
6086,Deagon Wetland (CMU-6086),January  ,2020,10,25,35,14,6,10,9,8
6086,Deagon Wetland (CMU-6086),January  ,2020,11,13,14,13,6,7,6,7
6086,Deagon Wetland (CMU-6086),January  ,2020,12,8,13,9,2,5,3,4
6086,Deagon Wetland (CMU-6086),January  ,2020,13,6,8,5,3,2,3,2
6086,Deagon Wetland (CMU-6086),January  ,2020,14,5,6,2,0,5,2,4
6086,Deagon Wetland (CMU-6086),January  ,2020,15,5,3,4,2,3,2,3
6086,Deagon Wetland (CMU-6086),January  ,2020,16,9,6,5,4,4,4,6
6086,Deagon Wetland (CMU-6086),January  ,2020,17,9,9,7,5,9,7,9
6086,Deagon Wetland (CMU-6086),January  ,2020,18,7,8,14,13,15,11,11
6086,Deagon Wetland (CMU-6086),January  ,2020,19,2,3,6,9,6,8,3
6086,Deagon Wetland (CMU-6086),January  ,2020,20,2,2,3,3,3,2,3
6086,Deagon Wetland (CMU-6086),January  ,2020,21,1,1,1,0,7,1,2
6086,Deagon Wetland (CMU-6086),January  ,2020,22,0,0,0,1,0,0,1
6086,Deagon Wetland (CMU-6086),January  ,2020,23,0,0,0,0,0,0,1
6086,Deagon Wetland (CMU-6086),February ,2020,0,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),February ,2020,1,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),February ,2020,2,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),February ,2020,3,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),February ,2020,4,1,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),February ,2020,5,3,2,2,2,2,1,2
6086,Deagon Wetland (CMU-6086),February ,2020,6,13,10,7,8,10,9,6
6086,Deagon Wetland (CMU-6086),February ,2020,7,57,65,11,15,16,8,12
6086,Deagon Wetland (CMU-6086),February ,2020,8,56,79,13,15,10,5,12
6086,Deagon Wetland (CMU-6086),February ,2020,9,41,65,10,12,6,4,9
6086,Deagon Wetland (CMU-6086),February ,2020,10,26,34,9,5,5,5,9
6086,Deagon Wetland (CMU-6086),February ,2020,11,15,13,5,4,3,4,4
6086,Deagon Wetland (CMU-6086),February ,2020,12,9,8,4,3,3,2,4
6086,Deagon Wetland (CMU-6086),February ,2020,13,4,5,3,2,1,4,3
6086,Deagon Wetland (CMU-6086),February ,2020,14,3,2,2,1,1,1,1
6086,Deagon Wetland (CMU-6086),February ,2020,15,4,4,2,1,3,1,4
6086,Deagon Wetland (CMU-6086),February ,2020,16,6,6,7,6,5,4,6
6086,Deagon Wetland (CMU-6086),February ,2020,17,7,12,9,7,6,7,10
6086,Deagon Wetland (CMU-6086),February ,2020,18,10,11,11,8,8,4,7
6086,Deagon Wetland (CMU-6086),February ,2020,19,6,4,6,6,7,3,5
6086,Deagon Wetland (CMU-6086),February ,2020,20,1,1,4,2,2,2,1
6086,Deagon Wetland (CMU-6086),February ,2020,21,1,1,1,2,1,0,1
6086,Deagon Wetland (CMU-6086),February ,2020,22,0,0,0,1,0,0,0
6086,Deagon Wetland (CMU-6086),February ,2020,23,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),March    ,2020,0,0,0,0,0,0,0,1
6086,Deagon Wetland (CMU-6086),March    ,2020,1,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),March    ,2020,2,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),March    ,2020,3,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),March    ,2020,4,0,0,0,0,0,0,0
6086,Deagon Wetland (CMU-6086),March    ,2020,5,2,1,2,2,3,2,2
6086,Deagon Wetland (CMU-6086),March    ,2020,6,11,8,7,8,10,11,8
6086,Deagon Wetland (CMU-6086),March    ,2020,7,57,57,15,26,12,19,17
6086,Deagon Wetland (CMU-6086),March    ,2020,8,50,83,17,19,14,19,15
6086,Deagon Wetland (CMU-6086),March    ,2020,9,53,65,15,13,12,17,16
6086,Deagon Wetland (CMU-6086),March    ,2020,10,34,36,11,9,9,10,12
6086,Deagon Wetland (CMU-6086),March    ,2020,11,25,24,10,9,5,10,7
6086,Deagon Wetland (CMU-6086),March    ,2020,12,9,17,6,6,5,7,4
6086,Deagon Wetland (CMU-6086),March    ,2020,13,6,11,5,6,3,1,2
6086,Deagon Wetland (CMU-6086),March    ,2020,14,7,7,3,3,3,2,2
